season_number,season_id,team_id,team_name,is_ai,roster_count,injuries_created,injuries_minor,injuries_medium,injuries_major,training_injuries,match_injuries,active_injuries,active_medium_major_injuries,avg_max_body_wear,max_body_wear,players_body_wear_over_70,players_body_wear_over_90
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,99300516-f774-4dff-8748-c4f8fa826f46,阿根廷梦,True,16,3,3,0,0,2,1,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,998ee0cd-7f64-4845-9225-151320635338,赫塔菲蓝,True,16,5,4,1,0,3,2,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,99b60819-3bb0-4ea6-a313-e0e25f54fe6b,沙漠商队,True,16,4,4,0,0,4,0,0,0,0.47,7.57,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,9a5d0d3c-b55b-4916-a8b2-f1259690c986,祖鲁战士,True,16,6,6,0,0,2,4,0,0,5.04,5.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,9b967cfb-d53b-40d1-bafa-aa907b8d0163,凯门鳄凶,True,16,4,3,0,1,1,3,0,0,3.37,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,9bbd18bf-ab3c-443c-9ff6-e552d4f5fef6,蓝军切尔西,True,16,3,3,0,0,2,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,9c415d32-dffa-4665-a9dd-71efc490b763,清真寺塔,True,16,1,1,0,0,1,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,9cd1ad3c-d8fb-4218-a634-2488d4756d21,尼罗河神,True,16,4,2,2,0,1,3,0,0,2.86,15.3,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,9d7bbfa0-9c00-41c4-a6a5-846ae2fdfac4,阿拉伯舞,True,16,2,2,0,0,1,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,9d8b1cbe-4b94-4e17-9c47-a4a902b851d7,非洲大象,True,15,3,3,0,0,2,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,9df8fe36-708a-48f0-907f-d29e4b838083,足球精灵,True,16,4,4,0,0,2,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a0a40c58-92e7-4ee8-a1bd-d2ea7bfe8908,薛西斯军,True,16,1,1,0,0,0,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a0c9921b-5fca-46a9-9356-3fc9360e0253,祖母绿光,True,16,5,4,0,1,3,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a2332c17-c381-4780-b589-94c4f12f1991,克鲁格园,True,17,2,1,1,0,0,2,0,0,3.45,4.8,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a28c9ba2-440b-487e-bbf2-ccc2d2cfb323,飞驴切沃,True,16,3,1,1,1,1,2,0,0,3.31,4.8,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a4bd10dd-8eb2-4436-af34-ca71729a7606,美因茨红,True,14,0,0,0,0,0,0,0,0,0.8,1.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a4c7a0b3-a574-48a6-8f5b-e87bf47b17bd,药厂勒沃,True,15,7,7,0,0,6,1,0,0,3.31,9.47,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a513e312-2947-41ac-8191-76c13178ef90,沙漠孤鹰,True,16,4,4,0,0,2,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a5671302-f5d6-497a-ae3f-c39c2f4eead3,日耳曼战,True,17,4,3,1,0,2,2,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a729c9b9-d105-471a-bb71-ffd3bf626fbf,麒麟踏云,True,16,1,1,0,0,1,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a77b1305-eb69-4e84-a3b0-a68c1ed073e5,红魔曼联,True,17,3,2,1,0,0,3,0,0,1.99,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a7997283-358e-4c86-bb5c-1bbe865b736a,农场主富勒,True,16,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a8b4d912-316d-4247-a375-5237b6dd9517,青龙偃月,True,16,3,3,0,0,3,0,0,0,3.13,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a8daeebf-77a6-467b-af74-82520b31d1df,食蚁兽长,True,16,4,2,1,1,1,3,0,0,1.47,3.07,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a8f5236d-ed25-4d79-9fbc-2a6e237590f4,阿里巴巴,True,16,4,4,0,0,3,1,0,0,1.82,29.05,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a9abf299-7238-49ce-9147-f3a64cc2ce1b,公牛都灵,True,17,3,2,1,0,1,2,0,0,2.92,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a9b5b0e7-7b38-4883-8a10-f08b6e204fd0,狼堡沃尔夫,True,16,5,5,0,0,2,3,1,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,a9e2ee7c-196e-406b-8a61-7a12de641391,猫眼石闪,True,16,2,2,0,0,0,2,0,0,1.39,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,aac28b58-decc-4ebb-b817-1a1b4b7ed73a,阿拉维斯,True,16,4,3,1,0,2,2,0,0,2.4,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,aadbd3a9-b5b8-40b3-bc10-fa7795c32060,蜜蜂布伦特,True,16,4,4,0,0,4,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,ad25703e-0053-415e-8523-0d2730ac9365,狼队伍尔弗,True,16,1,1,0,0,1,0,0,0,3.15,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,ad44aa92-5680-4336-b85b-25d37bcc796f,大黄蜂多,True,16,3,3,0,0,2,1,0,0,1.29,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,ae6dc05a-edf4-460a-8f15-00a7210e38db,老鹰水晶宫,True,15,3,3,0,0,3,0,1,0,1.36,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,ae87bcfc-d77a-4910-8d64-9fc17100da25,角马迁徙,True,16,3,3,0,0,2,1,0,0,0.79,1.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,af0a19de-6d42-4cff-8708-16eb0a12603c,马略卡岛,True,16,5,4,1,0,1,4,0,0,2.44,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b04ea948-66e6-4998-863f-bcbc9927f0c7,食人鱼群,True,16,4,4,0,0,2,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b324d8ce-d613-460e-87db-74ad94d92d35,枪手兵工厂,True,16,5,4,1,0,2,3,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b4107dca-e269-4f3a-8ab1-a36b3e309113,红军利物浦,True,15,3,2,1,0,2,1,0,0,3.4,18.74,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b4921016-e7cb-4a6a-b6b1-be4c5a053f7b,青云直上,True,16,5,4,1,0,3,2,0,0,2.21,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b60163ef-97d5-4976-8fed-85ae5dfc5b3f,塞尔塔天,True,16,3,3,0,0,3,0,0,0,2.14,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b6d8396d-19f1-4386-88e0-93a3818eef4a,斑马条纹,True,17,4,4,0,0,3,1,0,0,5.61,6.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b6dd5442-7f02-480a-9abd-e47600d0cfe6,金石为开,True,16,2,1,1,0,1,1,0,0,3.15,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b757ce5d-d52d-4f60-93fe-8f5613340a47,乌拉圭牛,True,16,4,4,0,0,4,0,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b77ab317-4751-4e3a-aca1-21cad5ef5341,狂熊撼地,True,16,7,6,1,0,1,6,0,0,1.39,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b9010125-c177-46f0-ac56-eda4ec51d4f8,红尘滚滚,True,16,1,1,0,0,1,0,0,0,1.33,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,b9155ad9-e3b9-436a-af60-85e08ee184d9,钢铁柏林,True,16,3,3,0,0,2,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,bc4fdf86-d4fc-406e-b527-32b06cd5f360,印加帝国,True,16,1,1,0,0,1,0,1,0,1.33,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,bca64a9c-5aa4-4b59-a840-dccca22ca4ec,美洲豹王,True,16,5,4,1,0,2,3,0,0,3.15,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,be2cac80-28c9-42b2-b208-fe897bc8bf38,紫电鹰扬,True,16,2,2,0,0,1,1,0,0,1.31,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,bff686b7-f43b-4ee6-ab47-65f08e42f3e7,闪电杰尼,False,15,6,5,1,0,5,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,c2e849d6-e49c-42a2-aded-da25324efa95,潘帕斯草,True,16,4,4,0,0,1,3,0,0,2.97,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,c3a306c8-0370-4557-b17a-8cdc9b246873,金毛狮王,True,15,3,3,0,0,3,0,0,0,2.29,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,c567348e-56d2-41b5-b3bf-f12c1877cf25,绿茵魔术师,True,16,3,3,0,0,1,2,0,0,3.19,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,c5695aa8-498f-413e-b73b-3d10e4c4ffff,蝙蝠军团,True,16,7,7,0,0,5,2,0,0,2.34,4.47,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,c866a5c5-bf7f-4657-927d-b32818896bd3,马赛勇士,True,16,2,2,0,0,2,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,c8c72df5-e356-4b13-8e8f-ec88b7674dd2,紫百合佛,True,14,2,2,0,0,2,0,0,0,4.96,5.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,c9103d51-f0d0-4508-bbbc-cd0e215b80cb,三狮军团,True,17,2,1,1,0,1,1,0,0,1.32,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,c94a55b6-39c8-4129-81c7-f3b325e407be,沙漠之舟,True,16,5,4,1,0,4,1,0,0,4.84,7.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,c9dd425d-59a1-4fa5-83c9-4b7ce2f7f429,巴塔哥尼,True,16,3,2,1,0,1,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,cce953b5-24b2-4111-b169-c7ee24250baa,塞维利业,True,15,5,4,1,0,2,3,0,0,0.16,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,ced36a6a-ff76-4d6e-b530-155bef975c6f,纳斯卡线,True,16,3,2,1,0,0,3,0,0,5.01,5.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,cf38b978-2024-45a7-8f20-99dfe99fa0b8,格拉纳达,True,14,2,1,1,0,1,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,cfbaab7e-1b94-4a03-b11d-ffe126ca94ae,刚果雨林,True,16,1,1,0,0,1,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d05a7cac-77cc-4fa9-8eba-d3db36881a4f,矿工沙尔,True,16,4,4,0,0,3,1,0,0,2.39,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d1528662-c97b-4af7-ab2f-e98b795cdda4,斯图加特,True,16,5,5,0,0,4,1,0,0,0.79,1.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d1c0d939-c777-4a8e-b87d-ede88c6e6abe,火狼焚原,True,16,3,2,1,0,1,2,0,0,1.35,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d20dd201-3871-43d1-afee-f407f87659b4,居鲁士帝,True,16,4,3,1,0,2,2,0,0,0.07,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d3286bd6-52f2-4571-afb5-cd2c361ab8ab,阿拉丁灯,True,15,1,1,0,0,0,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d3b66902-aa7c-408c-a3a8-2343ebc9cbe0,犀牛冲撞,True,15,6,4,2,0,1,5,0,0,0.95,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d4b06680-c802-4b4f-8fd1-33bea289ade2,西海金龙,True,16,4,4,0,0,2,2,0,0,4.12,4.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d69d7488-960a-4778-a79c-a0330172ef4a,绿白贝蒂,True,15,3,3,0,0,3,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d871b731-c80d-4872-b5b2-59a8a7b126ee,圣保罗彩,True,16,2,2,0,0,1,1,0,0,3.15,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,d89a5197-5cc5-4e06-971e-c198e16e5d18,桑布露族,True,16,2,2,0,0,2,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,da33e4ad-66d5-433e-93ba-366a9c2daf3f,非洲野牛,True,16,3,3,0,0,3,0,0,0,0.34,5.44,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,da7e1fb6-644f-4f12-ac90-d8a9cf2d9645,真蓝黑亚,True,16,5,4,1,0,2,3,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,de554813-103d-4ab7-a7b0-030d80a26303,阿拉伯军,True,16,4,4,0,0,2,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,de838a52-9057-4623-a707-fd29fd23e02c,霍村霍芬,True,16,1,1,0,0,1,0,0,0,2.51,6.42,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,df0c3811-9f00-451e-bd0a-4d22f839f910,红狼罗马,True,16,8,7,1,0,1,7,0,0,1.29,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,df0cf5b2-3259-4822-b945-261c54e430ba,红牛莱比,True,16,4,4,0,0,1,3,0,0,2.19,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,df29d5d7-141c-470c-b226-c2c18994aa4b,蓝鹰拉齐,True,16,1,0,1,0,0,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e0c9eea6-67ef-4e89-adff-55007cad963b,撒丁岛卡,True,16,4,4,0,0,0,4,0,0,1.89,3.6,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e1027b61-123f-401b-b628-e0b3a79eaea6,阿散蒂金,True,17,7,5,1,1,3,4,0,0,1.52,17.45,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e1c28409-400e-4cae-b1a2-bf81ab44ac90,拉普拉塔,True,15,5,5,0,0,5,0,0,0,0.94,14.15,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e1ee3921-d9a9-48ce-a389-3fa4d0dcbf50,草原战狼,True,16,4,4,0,0,3,1,0,0,3.73,12.22,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e5e69a4d-63f0-4e62-addb-b51923c6289b,巴斯克雄,True,16,3,3,0,0,2,1,0,0,5.77,23.9,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e5f8b687-80b4-4e5b-9398-0f67c674604a,绿洲明珠,True,17,0,0,0,0,0,0,0,0,1.27,1.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e6003d82-a938-4dc4-864c-b63501f2ae70,尼罗河源,True,15,5,4,1,0,4,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e8069429-7f4a-4735-a309-c9f73c6a9942,能源霸主,True,16,2,1,1,0,1,1,0,0,6.14,8.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e87b425e-c078-458e-8712-5812eb2007cd,赤龙焚天,True,16,0,0,0,0,0,0,0,0,3.31,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e94e5257-ab68-4ad7-847b-1173ce6578be,图西胡图,True,16,1,1,0,0,1,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,e9dd35ad-da38-4f78-8495-797e678b3c20,香料之路,True,16,2,2,0,0,0,2,0,0,2.25,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,eb2f1e87-4901-4c3f-93e5-4bc8a6a03f06,土耳其近,True,17,5,5,0,0,5,0,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,ed5c6eb4-7eaa-4484-8711-9333b2d11b16,波斯地毯,True,15,6,3,3,0,2,4,0,0,3.15,3.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,eeb45694-9f5a-4bb9-ab06-6b9b79d06670,紫电龙骑,True,16,1,0,1,0,0,1,0,0,0.06,1.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,f040b65b-6bca-4d22-8209-5db13b34e775,探戈情人,True,16,4,3,1,0,2,2,0,0,4.18,21.47,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,f0be488b-4f4e-4f97-9eb1-8868116d7b93,小海马萨,True,17,3,3,0,0,2,1,0,0,2.38,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,f0c2b81f-e7a2-4001-8b08-d92dea47338f,不来梅绿,True,17,5,4,1,0,2,3,0,0,2.1,2.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,f13044b1-6e84-4b16-8f06-e695944e0bb7,亚马逊河,True,16,6,4,1,1,3,3,0,0,0.78,8.42,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,f239bd15-2cb8-4f6d-9d6f-5adea01696ff,圣徒南安普,True,16,4,4,0,0,2,2,0,0,0.15,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,f37aae86-41db-49a2-be9f-d239ed67a9d7,玛瑙石红,True,16,3,3,0,0,1,2,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,f3ec8fde-fe3c-43c9-aec6-6084ea0ce620,汽油骑士,True,16,5,5,0,0,3,2,0,0,1.43,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,f5fab24c-152b-4150-ae51-5faa82e9aff4,白百合热,True,16,2,2,0,0,1,1,0,0,0.69,11.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,fb87ae66-a9df-487c-ab8a-5840eeac1d07,雷霆万钧,True,15,6,5,1,0,3,3,0,0,4.24,6.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,fc06cf91-c305-493c-84ba-bd93802991fc,热带雨林,True,16,4,3,1,0,3,1,0,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,fd2d0447-d660-47dd-a0dc-12f7ebfc2e65,银河战舰,True,16,1,1,0,0,1,0,0,0,4.12,4.5,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,fd2f2ffd-b02d-4117-b2aa-f0c1c9b83553,森林之语,True,16,6,6,0,0,3,3,0,0,1.35,2.4,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,fdb06b8f-684f-4761-b62e-22e64c5971b5,波斯猫王,True,15,7,7,0,0,5,2,1,0,4.78,16.66,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,fde969e3-86ac-462d-bbc1-963eab38b504,沙漠之狐,True,17,2,1,1,0,1,1,0,0,0.35,1.2,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,fe128fb9-67f0-4d49-80e5-bb6292a71be2,铁翼飞鹰,True,16,5,5,0,0,4,1,1,0,0.0,0.0,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,ff2dd69b-ac4c-4ce3-af23-521daf536eed,斑马军团,True,16,2,2,0,0,2,0,0,0,3.47,4.8,0,0
1,652de4c5-3ffb-42af-9203-8e06a0c6411a,ff55cef1-9862-4d72-9ba4-3d241938741b,巴格达城,True,17,7,6,1,0,1,6,0,0,2.7,25.84,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,00983e2e-e8bd-47be-a022-5774b994caa7,蓝黑战士,True,16,3,3,0,0,2,1,0,0,3.59,4.8,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,0192de1b-b1f4-4f4b-af0f-934452bda0d1,武当太极,True,17,3,3,0,0,2,1,0,0,0.0,0.0,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,02674860-147a-44e2-843a-da5f0e9f81bc,蓝宝石海,True,17,3,2,1,0,0,3,0,0,5.04,5.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,03832f41-a31c-4d42-a687-158df7a831d7,魔毯飞行,True,17,7,7,0,0,3,4,1,0,2.06,2.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,090b2c3b-fb42-4eaa-a978-2463ed4dc234,玄武镇海,True,16,2,2,0,0,0,2,0,0,2.42,2.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,0a5b6a82-d483-486a-9d11-592a154fbf0c,绿洲驼队,True,17,8,7,1,0,5,3,0,0,7.07,25.74,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,0fc36386-3ee4-4343-9c56-3b6ccc661da3,猎豹闪电,True,17,7,7,0,0,4,3,0,0,2.39,3.6,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,1135d594-4576-4c49-8126-ef5d77f4c9de,烈焰狂狮,True,16,1,1,0,0,1,0,0,0,3.33,3.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,11bbc8df-418e-40ea-a638-3ee287139ed6,雪豹冰山,True,16,3,1,2,0,1,2,0,0,0.0,0.0,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,121a8ce8-a60e-4dbc-8943-f888ae0138df,波斯勇士,True,16,3,2,1,0,2,1,0,0,0.0,0.0,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,12b9b35d-129c-462a-b966-ec1e353e0928,苍鹰搏兔,True,16,3,2,1,0,2,1,0,0,2.33,2.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,13ff2225-f620-4205-8acb-fc3b5053862a,非洲犀牛,True,17,2,2,0,0,2,0,0,0,3.19,3.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,163b7787-c249-4bfa-8242-a0f2b860d2cf,大地之力,True,16,6,5,1,0,3,3,0,0,6.49,8.4,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,1737da78-c242-462b-8962-3694873576be,雄鹰法兰,True,17,4,3,1,0,2,2,0,0,3.17,3.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,18090434-c547-4e31-bc35-c7efb038c31d,宇宙巴萨,True,16,6,6,0,0,5,1,1,0,3.86,25.81,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,1950e07c-a077-441f-b406-16b12daa45c7,西班牙人,True,16,6,6,0,0,3,3,0,0,3.31,4.8,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,19d4e548-1c7f-4706-a0df-f0446a99c617,金豹捕猎,True,16,11,11,0,0,8,3,0,0,0.0,0.0,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,1a3f033a-4e73-46cb-8f58-d20c32e04fd2,西域雪狼,True,16,0,0,0,0,0,0,0,0,0.07,1.2,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,1c91e42f-e538-4301-89c5-50c7324055dc,高乔骑士,True,16,4,4,0,0,3,1,0,0,0.0,0.0,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,1e00f974-ec58-4b4c-be20-faf412d9027e,汉诺威红,True,16,3,3,0,0,1,2,0,0,0.0,0.0,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,1f522e60-e720-4a28-a30d-1352879957b4,弯月之星,True,17,5,5,0,0,5,0,0,0,1.39,1.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,1fc0382f-e8e4-4817-8a9b-86acd3f47e81,冰狼踏雪,True,16,5,5,0,0,3,2,0,0,1.43,2.4,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,20979679-9c36-4bfc-8639-cd644706a4f1,皇家社会,True,17,2,1,1,0,1,1,0,0,2.98,3.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,2125a9ec-76c0-4c3f-90e8-039afd4c2e5e,山楂球西布,True,16,5,5,0,0,3,2,0,0,2.68,9.2,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,225a9ffb-e671-4019-93cc-cbc6572216de,草原猎鹰,True,16,1,1,0,0,1,0,0,0,0.15,1.2,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,23d24ae7-74bc-4ad2-9b70-0df8e9f10c5d,威尼斯假,True,16,9,7,2,0,2,7,0,0,0.0,0.0,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,242e04d1-fbaf-4773-9832-f963bb36cdbf,贝都因骑,True,16,2,2,0,0,1,1,1,0,1.43,2.4,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,2465461a-8563-46cd-873a-baaa6a467841,大流士王,True,16,6,6,0,0,5,1,0,0,4.6,26.02,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,246f43f2-0e83-4eb6-8f73-abd9beda391d,蓝月亮城,True,17,2,2,0,0,1,1,0,0,1.32,1.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,249c854a-a6cf-4ef6-b379-4253c33a08f4,非洲猎豹,True,17,5,2,3,0,1,4,0,0,1.18,1.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,24ee4c01-522f-45bb-b7b2-f6a47a1598d3,罗马狼王,True,17,2,1,1,0,1,1,0,0,1.22,1.5,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,2678b819-3da4-4304-a4fc-0973fd2f630e,塞伦盖蒂,True,16,3,2,0,1,2,1,0,0,5.09,7.2,0,0
2,2b6b23bb-e7cd-46fd-b899-a0a9e3a96237,274fc978-b187-40f1-ab2e-8de5ba54d181,天然气王,True,16,1,1,0,0,0,1,0,0,0.0,0.0,0,0
